nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,EGFR_mut,ALK,ROS1,KRAS_G12C,MET,PD-L1,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT06125197,Oncolytic Adenovirus TILT-123 With Pembrolizumab as Treatment for Refractory Non-Small Cell Lung Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,22,TILT Biotherapeutics Ltd.,TILT Biotherapeutics,6,1,1,single_arm,1,pembrolizumab;tilt-123,pembrolizumab;tilt-123,TNF-α and IL-2,Oncolytic Virus,MET;PD-L1,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06126406,Clinical Study of CEA Targeting Chimeric Antigen Receptor T Lymphocytes（CAR-T） for CEA Positive Advanced Malignant Solid Tumors,PHASE1,Phase 1,RECRUITING,60,"Chongqing Precision Biotech Co., Ltd",Chongqing Precision Biotech,41,1,0,multi_experimental,2,cea-targeted car-t cells,cea-targeted car-t cells,CEA,CAR-T,CEA,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0
NCT06128148,Phase I Study of JYP0322 in ROS1 Fusion-Positive Solid Tumors,PHASE1,Phase 1,RECRUITING,101,"Guangzhou JOYO Pharma Co., Ltd",Guangzhou JOYO Pharma,4,1,0,multi_experimental,7,jyp0322,jyp0322,ROS1,Cell Therapy,G2032R;ROS1,1,1,0,0,1,0,0,0,0,0,1,ROS1+,metastatic · measurable (RECIST)
NCT06128551,Study of Elironrasib and Daraxonrasib as Monotherapies and Combination Therapy in Participants With Advanced KRAS G12C Mutant Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,534,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,multi_experimental,3,,daraxonrasib;elironrasib,KRAS,Small Molecule,KRAS,0,1,0,0,0,1,0,0,0,1,1,KRAS G12C,metastatic · 2nd-line+
NCT06128837,Study of LY01610 in Patients With Recurrent Small Cell Lung Cancer,PHASE3,Phase 3,RECRUITING,686,Luye Pharma Group Ltd.,Luye Pharma,17,1,0,active_comparator,2,topotecan,irinotecan hydrochloride liposome injection,TOP1,Small Molecule,,0,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · small-cell · measurable (RECIST) · ECOG 2
NCT06131840,A Study of SGN-CEACAM5C in Adults With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,914,"Seagen, a wholly owned subsidiary of Pfizer",Pfizer,687,1,1,multi_experimental,6,pf-08046050,5-fluorouracil (5-fu);bevacizumab;leucovorin (lv);oxaliplatin;pf-08046050,CEA,ADC,CEACAM5;PD-L1;genomic,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06140836,A Study of Repotrectinib Versus Crizotinib in Participants With Locally Advanced or Metastatic Tyrosine Kinase Inhibitor (TKI)-naïve ROS1-positive Non-Small Cell Lung Cancer (NSCLC) (TRIDENT-3),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,190,Bristol-Myers Squibb,Bristol Myers Squibb,764,1,1,active_comparator,2,crizotinib,repotrectinib,ROS1,Small Molecule,ROS1,0,1,0,0,1,0,0,0,0,0,1,ROS1+,metastatic · squamous · measurable (RECIST)
NCT06147037,"A Phase 1, Dose-escalation Study of [225Ac]-FPI-2068 in Adult Patients With Advanced Solid Tumours",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,13,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,[111in]-fpi-2107;[225ac]-fpi-2068;fpi-2053,[111in]-fpi-2107;[225ac]-fpi-2068;fpi-2053,,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06147570,A Study of HS-10365 in Patients With Advanced or Metastatic RET Fusion-Positive Non-Small Cell Lung Cancer,PHASE2,Phase 2,RECRUITING,62,"Jiangsu Hansoh Pharmaceutical Co., Ltd.",Hansoh,82,1,0,single_arm,1,hs-10365 capsules,hs-10365 capsules,RET,Small Molecule,RET,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT06148636,A Safety Study of 212Pb-VMT-alpha-NET in Patients With Neuroendocrine Tumors,EARLY_PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,24,David Bushnell,David Bushnell,2,0,0,multi_experimental,5,[212pb] vmt-α-net;diagnostic test: [203pb] vmt-α-net spect/ct,[212pb] vmt-α-net;diagnostic test: [203pb] vmt-α-net spect/ct,SSTR2,Radiopharmaceutical,SSTR2,0,1,0,0,0,0,0,0,0,0,0,,measurable (RECIST) · ECOG 0
NCT06150664,A Phase 1 of CTX-8371 in Patients With Advanced Malignancies,PHASE1,Phase 1,RECRUITING,85,Compass Therapeutics,Compass Therapeutics,6,1,0,multi_experimental,2,ctx-8371,ctx-8371,PD-1,Bispecific Antibody,BRAF;ER;HER2;MET;PD-L1;PR,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06151574,Beamion LUNG-2: A Study to Test Whether Zongertinib (BI 1810631) Helps People With Advanced Non-small Cell Lung Cancer With HER2 Mutations Compared With Standard Treatment,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,428,Boehringer Ingelheim,Boehringer Ingelheim,237,1,1,active_comparator,2,carboplatin;cisplatin;pembrolizumab;pemetrexed,zongertinib,HER2,Small Molecule,HER2,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06161441,"A Trial to Learn if the Combination of Fianlimab, Cemiplimab, and Chemotherapy is Safe and Works Better Than the Combination of Cemiplimab and Chemotherapy in Adult Patients With Non-Small Cell Lung Cancer That Can be Treated With Surgery",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,195,Regeneron Pharmaceuticals,Regeneron,95,1,1,multi_experimental,3,carboplatin;cemiplimab;cisplatin;paclitaxel;pemetrexed,carboplatin;cemiplimab;cisplatin;fianlimab;paclitaxel;pemetrexed,LAG-3,Monoclonal Antibody,ALK;PD-L1,1,1,0,1,0,0,0,1,0,0,1,"ALK+, PD-L1+",metastatic
NCT06162221,Study of RAS(ON) Inhibitors in Patients With Advanced RAS-mutated NSCLC,PHASE1;PHASE2,Phase 2,RECRUITING,616,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,multi_experimental,4,,carboplatin;cisplatin;pembrolizumab;pemetrexed;rmc-6236;rmc-6291;rmc-9805,KRAS,Small Molecule,KRAS,0,1,0,0,0,1,0,0,0,0,1,KRAS G12C,metastatic · ECOG 0-1
NCT06162572,Phase 1b/2 Platform Study of Select Immunotherapy Combinations in Participants With Advanced Non-small Cell Lung Cancer (NSCLC),PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,102,Servier Bio-Innovation LLC,Servier,42,1,1,active_comparator,7,cemiplimab,cemiplimab;s095018;s095018 recommended dose expansion (rde);s095024;s095024 rde;s095029;s095029 rde,PD-L1,Monoclonal Antibody,ALK;EGFR;PD-L1;ROS1,1,1,1,1,1,0,0,1,0,0,1,"EGFRm, ALK+, ROS1+, PD-L1+",metastatic · squamous · measurable (RECIST)
NCT06170788,Sacituzumab Tirumotecan (MK-2870) in Combination With Pembrolizumab Versus Pembrolizumab Alone in Metastatic Non-small Cell Lung Cancer (NSCLC) With Programmed Cell Death Ligand 1 (PD-L1) Tumor Proportion Score (TPS) ≥ 50% (MK-2870-007),PHASE3,Phase 3,RECRUITING,614,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,2,pembrolizumab;supportive care measures,pembrolizumab;sacituzumab tirumotecan;supportive care measures,PD-1,Monoclonal Antibody,ALK;PD-L1;ROS1,1,1,0,1,1,0,0,1,0,0,1,"ALK+, ROS1+, PD-L1+",metastatic · squamous
NCT06171750,Phase I Study of Tolododekin Alfa (ANK-101) in Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,97,"Ankyra Therapeutics, Inc",Ankyra Therapeutics,3,1,0,multi_experimental,3,tolododekin alfa,cemiplimab;tolododekin alfa,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · measurable (RECIST)
NCT06172478,A Study of HER3-DXd in Subjects With Locally Advanced or Metastatic Solid Tumors,PHASE2,Phase 2,RECRUITING,740,Daiichi Sankyo,Daiichi Sankyo,178,1,1,single_arm,1,her3-dxd,her3-dxd,HER3,ADC,ALK;BRAF;CLDN18.2;ER;HER2;HER3;KRAS;MET;MMR;MSI;NTRK;PD-L1;RET;ROS1;genomic,1,1,1,1,1,1,1,1,1,1,1,"EGFRm, ALK+, ROS1+, KRAS G12C, MET+, PD-L1+",metastatic · 1st-line · adenoca. · measurable (RECIST) · ECOG 0
NCT06177925,A Phase Ⅱ Clinical Study of Adebrelimab Combined With Chemotherapy and Concurrent Radiotherapy for Extensive-Stage Oligometastatic SCLC,PHASE2,Phase 2,RECRUITING,62,"Nanfang Hospital, Southern Medical University","Nanfang Hospital, Southern Medical University",6,0,0,single_arm,1,adebrelimab;carboplatin/cisplatin;etoposide;radiation therapy,adebrelimab;carboplatin/cisplatin;etoposide;radiation therapy,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT06179069,A Study of ZL-1310 in Subjects With Small Cell Lung Cancer,PHASE1,Phase 1,RECRUITING,339,"Zai Lab (Shanghai) Co., Ltd.",Zai Lab,22,1,0,multi_experimental,13,zl-1310,atezolizumab;carboplatin;zl-1310,PD-L1,ADC,DLL3 expression (H-score);PD-L1;PR,1,1,0,0,0,0,0,1,1,0,1,PD-L1+,metastatic · 1st-line · squamous · measurable (RECIST)
NCT06194448,"To Evaluate the Efficacy/Safety of Osimertinib Prior to CRT and Maintenance of it With Stage III, Unresectable NSCLC With EGFR Mutations",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,76,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,cisplatin or carboplatin; pemetrexed or paclitaxel;osimertinib;radiation,cisplatin or carboplatin; pemetrexed or paclitaxel;osimertinib;radiation,EGFR,Small Molecule,EGFR;genomic,0,1,1,0,0,0,0,0,0,1,1,EGFRm,unresectable · 2nd-line+ · squamous
NCT06198907,Golidocitinib in Combination With Sintilimab for PD-L1 Selected Treatment Locally Advanced or Metastatic Non-Small Cell Lung Cancer(NSCLC),PHASE2,Phase 2,NOT_YET_RECRUITING,69,"Cancer Institute and Hospital, Chinese Academy of Medical Sciences","Cancer Institute and Hospital, Chinese Academy of Medical Sciences",24,0,0,multi_experimental,3,golidocitinib;sintilimab,golidocitinib;platinum doublet;sintilimab,JAK1,Small Molecule,ALK;PD-L1,0,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · small-cell · measurable (RECIST)
NCT06203210,A Study of Ifinatamab Deruxtecan Versus Treatment of Physician's Choice in Subjects With Relapsed Small Cell Lung Cancer,PHASE3,Phase 3,RECRUITING,540,Daiichi Sankyo,Daiichi Sankyo,178,1,1,active_comparator,2,amrubicin;lurbinectedin;topotecan,ifinatamab deruxtecan,B7-H3,ADC,MET,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT06205706,BI-1910 as a Single Agent and in Combination With Pembrolizumab for the Treatment of Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,35,BioInvent International AB,BioInvent International,10,1,1,multi_experimental,4,bi-1910,bi-1910;pembrolizumab,TNFR2,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,metastatic · squamous · measurable (RECIST)
NCT06210815,A Study of HLX42 in Advanced/Metastatic Solid Tumors,PHASE1,Phase 1,RECRUITING,102,Shanghai Henlius Biotech,Shanghai Henlius,98,1,0,single_arm,1,hlx42,hlx42,EGFR,ADC,,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06211036,"Study Comparing Tarlatamab and Durvalumab Versus Durvalumab Alone in First-Line Extensive-Stage Small-Cell Lung Cancer (ES-SCLC) Following Platinum, Etoposide and Durvalumab",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,563,Amgen,Amgen,323,1,1,active_comparator,2,durvalumab,durvalumab;tarlatamab,DLL3,Bispecific Antibody,DLL3,1,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · small-cell · measurable (RECIST)
NCT06212752,A Study of Subcutaneous (SC) Pembrolizumab Coformulated With Berahyaluronidase Alfa (MK-3475A) vs Intravenous Pembrolizumab in Adult Participants With Metastatic Non-small Cell Lung Cancer (NSCLC) (MK-3475A-D77)-Japan Extension,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,39,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,2,carboplatin;cisplatin;filgrastim;nab-paclitaxel;paclitaxel;pegylated filgrastim;pembrolizumab;pemetrexed,carboplatin;cisplatin;filgrastim;nab-paclitaxel;paclitaxel;pegylated filgrastim;pembrolizumab formulated with berahyaluronidase alfa;pemetrexed,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous
NCT06216301,LUNAR-2: TTFields With Pembrolizumab + Platinum-based Chemotherapy for Metastatic NSCLC,PHASE3,Phase 3,RECRUITING,734,NovoCure GmbH,NovoCure,23,1,0,active_comparator,2,pembrolizumab;platinum based,device: novottf-200t;pembrolizumab;platinum based,PD-1,Monoclonal Antibody,ALK;BRAF;NTRK;PD-L1;RET;ROS1,1,1,1,1,1,0,1,1,0,1,1,"EGFRm, ALK+, ROS1+, MET+, PD-L1+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06218914,"Phase 1 Study to Investigate TCRTs KRAS Mutation in Unresectable, Advanced, and/or Metastatic Solid Tumors",PHASE1,Phase 1,RECRUITING,108,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,2,engineered t cells targeting kras g12d,azd0240: autologous;engineered t cells targeting kras g12d;nt-112: autologous,KRAS,CAR-T,KRAS,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06218940,HY1272 in Patients With Locally Advanced or Metastatic Solid Tumors or Locally Advanced or Metastatic EGFRm+ NSCLC,PHASE1,Phase 1,NOT_YET_RECRUITING,40,"Newsoara Biopharma Co., Ltd.",Newsoara Biopharma,1,1,0,single_arm,1,hy1272,hy1272,EGFR,Small Molecule,EGFR;PR,0,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line
NCT06222489,Whole Body HER3 Quantification With Radiolabelled Patritumab Deruxtecan (HER3-DXd) PET/CT,PHASE2,Phase 2,RECRUITING,16,The Netherlands Cancer Institute,The Netherlands Cancer Institute,72,0,1,single_arm,1,89zr-patritumab deruxtecan,,HER3,ADC,EGFR;HER2;HER3,1,0,1,0,0,0,0,0,0,0,1,EGFRm,metastatic · measurable (RECIST) · ECOG 0
NCT06225804,"A Study to Assess Safety, Tolerability, and Pharmacokinetics of ABSK112 in Patients With Non-Small Cell Lung Cancer",PHASE1,Phase 1,RECRUITING,164,"Abbisko Therapeutics Co, Ltd",AbbVie,274,1,0,single_arm,1,absk112,absk112,EGFR,Small Molecule,EGFR,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT06227546,MGC018 in Patients With Relapsed or Refractory Extensive-Stage Small-Cell Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,9,Georgetown University,Georgetown University,55,0,0,single_arm,1,mgc018,mgc018,B7-H3,ADC,biomarker;biomarker analysis,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · small-cell · measurable (RECIST)
NCT06228326,A Study Assessing KB707 for the Treatment of Advanced Solid Tumor Malignancies Affecting the Lungs,PHASE1;PHASE2,Phase 2,RECRUITING,250,"Krystal Biotech, Inc.",Krystal Biotech,2,1,0,multi_experimental,4,kb707,docetaxel;kb707;pembrolizumab (keytruda),IL-12,Oncolytic Virus,ALK;KRAS;PD-L1;ROS1;genomic,1,1,0,0,1,0,0,1,0,0,1,"ROS1+, PD-L1+",metastatic · measurable (RECIST)
NCT06235125,Safety and Feasibility of Intraoperative Visualization With Cytalux in Children,PHASE1,Phase 1,RECRUITING,10,Ann & Robert H Lurie Children's Hospital of Chicago,Ann & Robert H Lurie Children's Hospital of Chicago,3,0,0,single_arm,1,cytalux,cytalux,,ADC,,1,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT06236438,"Study to Evaluate Adverse Events, Optimal Dose, and Change in Disease Activity, With Livmoniplimab in Combination With Budigalimab Plus Chemotherapy Versus IV Infused Pembrolizumab Plus Chemotherapy in Adult Participants With Untreated Metastatic Non-Squamous Non-Small Cell Lung Cancer (NSCLC)",PHASE2;PHASE3,Phase 3,RECRUITING,840,AbbVie,AbbVie,274,1,1,multi_experimental,6,carboplatin;cisplatin;pemetrexed,budigalimab;carboplatin;cisplatin;livmoniplimab;pembrolizumab;pemetrexed,PD-1,Monoclonal Antibody,ALK;PD-L1;genomic,1,1,0,1,0,0,0,0,0,0,1,ALK+,metastatic · squamous · measurable (RECIST)
NCT06237881,"A Phase 1/2 Study of KSQ-001EX, Autologous Tumor Infiltrating Lymphocytes Engineered to Inactivate the SOCS1 Gene, in Patients With Select Advanced Solid Tumors",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,15,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,0,multi_experimental,3,cyclophosphamide;fludarabine;ksq-001ex,cyclophosphamide;fludarabine;interleukin-2;ksq-001ex,SOCS1,Cell Therapy,ALK;BRAF;KRAS;MET;PD-L1;RET,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06238479,"A Study of LY4101174 in Participants With Recurrent, Advanced or Metastatic Solid Tumors",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,490,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,3,ly4101174,ly4101174,NECTIN4,ADC,NECTIN-4,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06239194,Dose Escalation and Dose Expansion Study of MDX2001 in Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,285,"ModeX Therapeutics, An OPKO Health Company","ModeX Therapeutics, An OPKO Health",3,1,0,multi_experimental,4,mdx2001,mdx2001,CD3,Bispecific Antibody,MET;TROP2,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06242470,A Study of MGC026 in Participants With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,250,MacroGenics,MacroGenics,29,1,0,multi_experimental,12,,mgc026 dose escalation;mgc026 dose for expansion,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06244771,A Study Evaluating FMC-376 in Participants With KRAS G12C Mutated Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,403,Frontier Medicines Corporation,Frontier Medicines,1,1,0,single_arm,1,fmc-376,fmc-376,KRAS,Small Molecule,KRAS,0,1,0,0,0,1,0,0,0,0,1,KRAS G12C,metastatic
NCT06246110,A Phase 2 Study of EIK1001 in Combo With Pembrolizumab and Chemotherapy in Patients With Stage 4 NSCLC,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,70,Eikon Therapeutics,Eikon Therapeutics,10,1,0,multi_experimental,2,carboplatin;eik1001;pembrolizumab,carboplatin;eik1001;paclitaxel;pembrolizumab;pemetrexed,TLR7/8,Small Molecule,BRAF;PD-L1,0,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · squamous · measurable (RECIST)
NCT06247605,A Phase IIII Study of AL8326 in Small Cell Lung Cancer,PHASE3,Phase 3,RECRUITING,243,Advenchen Laboratories Nanjing Ltd.,Advenchen Laboratories Nanjing,5,1,0,placebo_comparator,2,,al8326 tablets,,,,0,0,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · small-cell · measurable (RECIST)
NCT06248606,Adagrasib + SRS for Patients With Metastatic KRAS G12C-mutated NSCLC With Untreated Brain Metastases,PHASE2,Phase 2,RECRUITING,30,"Ryan Gentzler, MD","Ryan Gentzler, MD",1,0,0,single_arm,1,adagrasib;stereotactic radiosurgery,adagrasib;stereotactic radiosurgery,KRAS,Small Molecule,KRAS;MET;PD-L1,0,1,0,0,0,1,0,1,1,0,1,"KRAS G12C, PD-L1+",metastatic · 1st-line · small-cell · measurable (RECIST)
NCT06253871,A Phase 1/1b Study of IAM1363 in HER2 Cancers,PHASE1,Phase 1,RECRUITING,383,"Iambic Therapeutics, Inc",Iambic Therapeutics,1,1,0,single_arm,1,iam1363,iam1363,HER2,Small Molecule,HER2,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT06257264,A Study to Examine the Safety of Different Doses of BG-68501 Given to Participants With Advanced-Stage Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,103,BeiGene,BeiGene/BeOne,149,1,1,multi_experimental,5,bg-68501,bg-68501;bgb-43395;fulvestrant,CDK2,Small Molecule,HER2,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06266299,A Study of KK2269 in Adult Participants With Solid Tumors,PHASE1,Phase 1,RECRUITING,101,"Kyowa Kirin Co., Ltd.",Kyowa Kirin,63,1,0,multi_experimental,2,kk2269,docetaxel;kk2269,CD40,Bispecific Antibody,EPCAM,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 0
NCT06268613,"A Study to Compare the Pharmacokinetics, Efficacy, Safety, and Immunogenicity of Pembrolizumab (SB27, EU Sourced Keytruda, and US Sourced Keytruda) in Subjects With Stage II-IIIA NSCLC Following Complete Resection and Adjuvant Platinum-based Chemotherapy",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,163,"Samsung Bioepis Co., Ltd.",Samsung Bioepis,5,1,0,active_comparator,3,eu sourced keytruda;us sourced keytruda,sb27,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,
NCT06276283,DZD9008 In Combination With Bevacizumab in Locally Advanced or Metastatic NSCLC Patients With EGFR Mutation (WU-KONG29),PHASE2,Phase 2,RECRUITING,60,Dizal Pharmaceuticals,Dizal Pharmaceuticals,29,1,0,single_arm,1,dzd9008 plus bevacizumab,dzd9008 plus bevacizumab,VEGF/VEGFR,Monoclonal Antibody,EGFR;HER2;MET;PR,1,1,1,0,0,0,0,0,1,1,1,EGFRm,metastatic · 1st-line · squamous · measurable (RECIST) · ECOG 1
NCT06281964,Efficacy and Safety Evaluation of PLB1004 in Patients With Non-squamous NSCLC Harboring EGFR Exon 20 Insertion.,PHASE3,Phase 3,ENROLLING_BY_INVITATION,327,"Avistone Biotechnology Co., Ltd.",Avistone Biotechnology,12,1,0,active_comparator,2,pemetrexed+（carboplatin or cisplatin）with or without sintilimab,plb1004,EGFR,Small Molecule,EGFR,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06283719,"Dose Escalation Study of ZG006 in Participants With Advanced Small Cell Lung Cancer or Neuroendocrine Carcinoma, Followed by Dose Expansion Study in Participants With Advanced Small Cell Lung Cancer",PHASE1;PHASE2,Phase 2,RECRUITING,265,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Suzhou Zelgen Biopharmaceuticals,49,1,0,multi_experimental,2,zg006,zg006,DLL3,Bispecific Antibody,DLL3,1,1,0,0,0,0,0,0,0,1,0,,advanced · 2nd-line+ · small-cell
NCT06284317,"A Study to Evaluate the Benefit of Adding Durvalumab After Chemotherapy, Durvalumab and Surgery in Patients With Early-stage, Operable, Non-small Cell Lung Cancer.",PHASE3,Phase 3,RECRUITING,290,ETOP IBCSG Partners Foundation,ETOP IBCSG Partners Foundation,20,0,1,multi_experimental,2,adjuvant durvalumab,adjuvant durvalumab,PD-L1,Monoclonal Antibody,ALK;EGFR;PD-L1,1,1,1,1,0,0,0,1,0,0,1,"EGFRm, ALK+, PD-L1+",metastatic
NCT06293898,Open Label Study to Evaluate BL-M07D1 in HER2 Expressing Malignant Solid Tumors,PHASE1,Phase 1,RECRUITING,280,SystImmune Inc.,SystImmune,7,1,0,multi_experimental,3,bl-m07d1,bl-m07d1,HER2,ADC,HER2;MET;PD-L1,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · measurable (RECIST) · ECOG 0-1
NCT06295432,A Phase II Clinical Trial of DZD9008 in Combination With AZD4205 in Standard Treatment Failed NSCLC Patients With EGFR Mutations (WU-KONG21),PHASE2,Phase 2,RECRUITING,90,Dizal Pharmaceuticals,Dizal Pharmaceuticals,29,1,0,single_arm,1,dzd9008+azd4205,dzd9008+azd4205,EGFR,Small Molecule,EGFR;PR,0,1,1,0,0,0,0,0,0,1,1,EGFRm,metastatic · 2nd-line+ · measurable (RECIST)
NCT06300177,D-1553 Tablet Versus Docetaxel Injection for KRAS G12C Mutation-positive Locally Advanced or Metastatic Non-small Cell Lung Cancer After Prior Standard Therapy Failure,PHASE3,Phase 3,RECRUITING,522,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",Chia Tai Tianqing Pharmaceutical,213,1,0,active_comparator,2,docetaxel injection,d-1553 tablet,KRAS,Small Molecule,KRAS;PD-L1,0,1,0,0,0,1,0,1,1,1,1,"KRAS G12C, PD-L1+",metastatic · 1st-line · small-cell · measurable (RECIST) · ECOG 0-1
NCT06303505,"FiH Study to Investigate Safety, PK and Efficacy of the NaPi2b ADC TUB-040 in Patients With PROC or r/r Adenocarcinoma NSCLC",PHASE1;PHASE2,Phase 2,RECRUITING,250,Tubulis GmbH,Tubulis,5,1,0,multi_experimental,3,tub-040,tub-040,NaPi2b,ADC,NAPI2B;biomarker,1,1,0,0,0,0,0,0,0,0,0,,recurrent · measurable (RECIST) · ECOG 0-1
NCT06305754,"Sacituzumab Tirumotecan (MK-2870) Versus Pemetrexed and Carboplatin Combination Therapy in Participants With Epidermal Growth Factor (EGFR)-Mutated, Advanced Nonsquamous Non-small Cell Lung Cancer (NSCLC) Who Have Progressed on Prior EGFR Tyrosine Kinase Inhibitors (MK-2870-009)",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,550,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,2,carboplatin;pemetrexed,acetaminophen (or equivalent);dexamethasone (or equivalent);h1 receptor antagonist;h2 receptor antagonist;sacituzumab tirumotecan;steroid mouthwash (dexamethasone or equivalent),EGFR,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous
NCT06305962,177Lu-anti-PD-L1 sdAb in Metastatic Solid Tumors,EARLY_PHASE1,Phase 1,RECRUITING,30,"Radiopharm Theranostics, Ltd",Radiopharm Theranostics,7,1,0,single_arm,1,177lu-rad204,177lu-rad204,PD-L1,Radiopharmaceutical,MSI;PD-L1,0,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · measurable (RECIST)
